Organizador,Ano_Mes,Dia_da_Semana,Tipo_Dia,Objetivo,Date,AdSet_name,Amount_spent,Link_clicks,Impressions,Conversions,Segmentação,Tipo_de_Anúncio,Fase
5694,2025 | Junho,Terça-Feira,Dia útil,Leads,2025-06-03,midfunnel_rmkt_60d_video_v2,0.00,,0,,Remarketing_60dias,Video,6º Lançamento | Leads
5840,2025 | Junho,Terça-Feira,Dia útil,Leads,2025-06-03,topfunnel_broad_tech_estatico_v1,73.53,95,6872,7,Broad_Tecnologia,Estático,6º Lançamento | Leads
1073,2025 | Junho,Quarta-Feira,Dia útil,Leads,2025-06-04,topfunnel_lal1_clientes_video_v1,21.95,3,1091,,LookALike_Clientes_1,Video,6º Lançamento | Vendas
1126,2025 | Junho,Quarta-Feira,Dia útil,Leads,2025-06-04,topfunnel_broad_tech_estatico_v1,52.25,96,4519,18,Broad_Tecnologia,Estático,6º Lançamento | Leads
1670,2025 | Junho,Quarta-Feira,Dia útil,Leads,2025-06-04,topfunnel_broad_tech_video_v1,79.63,97,5920,5,Broad_Tecnologia,Video,6º Lançamento | Leads
1697,2025 | Junho,Quarta-Feira,Dia útil,Leads,2025-06-04,midfunnel_rmkt_60d_estatico_v2,31.67,14,1675,2,Remarketing_60dias,Estático,6º Lançamento | Leads
1814,2025 | Junho,Quarta-Feira,Dia útil,Leads,2025-06-04,midfunnel_rmkt_60d_video_v3,63.86,92,3296,12,Remarketing_60dias,Video,6º Lançamento | Leads
1922,2025 | Junho,Quarta-Feira,Dia útil,Leads,2025-06-04,topfunnel_broad_tech_video_v3,59.76,19,3636,2,Broad_Tecnologia,Video,6º Lançamento | Leads
2082,2025 | Junho,Quarta-Feira,Dia útil,Leads,2025-06-04,topfunnel_broad_tech_estatico_v2,76.65,35,3149,2,Broad_Tecnologia,Estático,6º Lançamento | Vendas
2143,2025 | Junho,Quarta-Feira,Dia útil,Leads,2025-06-04,topfunnel_broad_tech_estatico_v1,21.59,10,1032,1,Broad_Tecnologia,Estático,6º Lançamento | Leads
2525,2025 | Junho,Quarta-Feira,Dia útil,Leads,2025-06-04,topfunnel_interesses_programacao_estatico_v3,23.56,13,1457,,Interesses_Programacao,Estático,6º Lançamento | Vendas
2731,2025 | Junho,Quarta-Feira,Dia útil,Leads,2025-06-04,topfunnel_lal1_clientes_estatico_v1,46.93,53,3036,4,LookALike_Clientes_1,Estático,6º Lançamento | Leads
2925,2025 | Junho,Quarta-Feira,Dia útil,Leads,2025-06-04,midfunnel_rmkt_60d_video_v2,55.13,95,4136,11,Remarketing_60dias,Video,6º Lançamento | Vendas
3736,2025 | Junho,Quarta-Feira,Dia útil,Leads,2025-06-04,topfunnel_broad_tech_estatico_v1,23.90,19,1296,4,Broad_Tecnologia,Estático,6º Lançamento | Leads
3816,2025 | Junho,Quarta-Feira,Dia útil,Leads,2025-06-04,topfunnel_interesses_programacao_estatico_v1,15.02,4,1450,1,Interesses_Programacao,Estático,6º Lançamento | Vendas
3853,2025 | Junho,Quarta-Feira,Dia útil,Leads,2025-06-04,midfunnel_rmkt_60d_video_v2,8.19,15,578,2,Remarketing_60dias,Video,6º Lançamento | Leads
4453,2025 | Junho,Quarta-Feira,Dia útil,Awareness,2025-06-04,topfunnel_interesses_programacao_video_v3,69.41,35,4539,5,Interesses_Programacao,Video,6º Lançamento | Live
4469,2025 | Junho,Quarta-Feira,Dia útil,Leads,2025-06-04,midfunnel_rmkt_60d_estatico_v2,78.85,70,6776,8,Remarketing_60dias,Estático,6º Lançamento | Vendas
4526,2025 | Junho,Quarta-Feira,Dia útil,Leads,2025-06-04,topfunnel_interesses_programacao_estatico_v1,14.14,15,934,2,Interesses_Programacao,Estático,6º Lançamento | Leads
5498,2025 | Junho,Quarta-Feira,Dia útil,Awareness,2025-06-04,midfunnel_rmkt_60d_estatico_v1,70.80,68,5930,6,Remarketing_60dias,Estático,6º Lançamento | Live
5996,2025 | Junho,Quarta-Feira,Dia útil,Leads,2025-06-04,topfunnel_lal1_clientes_video_v2,43.79,83,3043,10,LookALike_Clientes_1,Video,6º Lançamento | Leads
1044,2025 | Junho,Quinta-Feira,Dia útil,Leads,2025-06-05,topfunnel_cargos_tech_video_v2,64.35,52,3645,13,Cargos_Tecnologia,Video,6º Lançamento | Leads
1225,2025 | Junho,Quinta-Feira,Dia útil,Leads,2025-06-05,topfunnel_interesses_cloud_estatico_v2,20.79,25,1545,3,Interesses_Cloud,Estático,6º Lançamento | Leads
1268,2025 | Junho,Quinta-Feira,Dia útil,Leads,2025-06-05,topfunnel_broad_tech_estatico_v1,77.47,168,9293,18,Broad_Tecnologia,Estático,6º Lançamento | Leads
1865,2025 | Junho,Quinta-Feira,Dia útil,Leads,2025-06-05,topfunnel_cargos_tech_estatico_v1,53.10,57,3173,5,Cargos_Tecnologia,Estático,6º Lançamento | Leads
2195,2025 | Junho,Quinta-Feira,Dia útil,Awareness,2025-06-05,midfunnel_rmkt_60d_video_v1,35.06,34,1717,6,Remarketing_60dias,Video,6º Lançamento | Live
2741,2025 | Junho,Quinta-Feira,Dia útil,Leads,2025-06-05,topfunnel_broad_tech_estatico_v2,73.33,89,6377,9,Broad_Tecnologia,Estático,6º Lançamento | Leads
2816,2025 | Junho,Quinta-Feira,Dia útil,Leads,2025-06-05,topfunnel_broad_tech_video_v1,64.48,91,6480,11,Broad_Tecnologia,Video,6º Lançamento | Vendas
4211,2025 | Junho,Quinta-Feira,Dia útil,Leads,2025-06-05,topfunnel_interesses_cloud_estatico_v3,24.13,24,1242,3,Interesses_Cloud,Estático,6º Lançamento | Leads
4402,2025 | Junho,Quinta-Feira,Dia útil,Awareness,2025-06-05,topfunnel_lal1_clientes_video_v2,15.92,23,1815,3,LookALike_Clientes_1,Video,6º Lançamento | Live
4412,2025 | Junho,Quinta-Feira,Dia útil,Leads,2025-06-05,topfunnel_broad_tech_video_v1,67.40,88,4416,5,Broad_Tecnologia,Video,6º Lançamento | Leads
4416,2025 | Junho,Quinta-Feira,Dia útil,Awareness,2025-06-05,midfunnel_rmkt_60d_estatico_v1,32.41,19,1922,1,Remarketing_60dias,Estático,6º Lançamento | Live
5136,2025 | Junho,Quinta-Feira,Dia útil,Leads,2025-06-05,topfunnel_lal1_clientes_estatico_v3,4.09,3,474,1,LookALike_Clientes_1,Estático,6º Lançamento | Vendas
5828,2025 | Junho,Quinta-Feira,Dia útil,Leads,2025-06-05,topfunnel_cargos_tech_estatico_v1,30.13,14,2220,2,Cargos_Tecnologia,Estático,6º Lançamento | Leads
1151,2025 | Junho,Sexta-Feira,Dia útil,Leads,2025-06-06,topfunnel_cargos_tech_video_v3,20.77,72,4003,20,Cargos_Tecnologia,Video,6º Lançamento | Leads
1214,2025 | Junho,Sexta-Feira,Dia útil,Leads,2025-06-06,midfunnel_rmkt_60d_video_v2,7.29,12,537,3,Remarketing_60dias,Video,6º Lançamento | Leads
1460,2025 | Junho,Sexta-Feira,Dia útil,Leads,2025-06-06,topfunnel_lal1_clientes_estatico_v3,50.10,115,7174,27,LookALike_Clientes_1,Estático,6º Lançamento | Leads
1870,2025 | Junho,Sexta-Feira,Dia útil,Leads,2025-06-06,topfunnel_interesses_cloud_video_v1,0.00,,0,,Interesses_Cloud,Video,6º Lançamento | Leads
2007,2025 | Junho,Sexta-Feira,Dia útil,Leads,2025-06-06,midfunnel_rmkt_60d_video_v2,31.62,21,1539,5,Remarketing_60dias,Video,6º Lançamento | Leads
2379,2025 | Junho,Sexta-Feira,Dia útil,Leads,2025-06-06,topfunnel_interesses_cloud_video_v3,98.08,190,12362,27,Interesses_Cloud,Video,6º Lançamento | Leads
3026,2025 | Junho,Sexta-Feira,Dia útil,Leads,2025-06-06,midfunnel_rmkt_60d_video_v2,24.44,52,1902,8,Remarketing_60dias,Video,6º Lançamento | Leads
3560,2025 | Junho,Sexta-Feira,Dia útil,Leads,2025-06-06,topfunnel_cargos_tech_video_v2,30.60,89,3965,15,Cargos_Tecnologia,Video,6º Lançamento | Vendas
3578,2025 | Junho,Sexta-Feira,Dia útil,Leads,2025-06-06,topfunnel_broad_tech_estatico_v2,7.16,4,408,1,Broad_Tecnologia,Estático,6º Lançamento | Leads
3704,2025 | Junho,Sexta-Feira,Dia útil,Awareness,2025-06-06,topfunnel_broad_tech_video_v1,0.00,,0,,Broad_Tecnologia,Video,6º Lançamento | Live
4041,2025 | Junho,Sexta-Feira,Dia útil,Leads,2025-06-06,midfunnel_rmkt_60d_estatico_v2,67.28,61,7247,4,Remarketing_60dias,Estático,6º Lançamento | Leads
4681,2025 | Junho,Sexta-Feira,Dia útil,Leads,2025-06-06,topfunnel_interesses_cloud_video_v2,14.38,5,670,1,Interesses_Cloud,Video,6º Lançamento | Leads
5003,2025 | Junho,Sexta-Feira,Dia útil,Leads,2025-06-06,topfunnel_interesses_programacao_estatico_v2,19.06,19,950,5,Interesses_Programacao,Estático,6º Lançamento | Leads
1023,2025 | Junho,Sábado,Final de Semana,Leads,2025-06-07,midfunnel_rmkt_60d_estatico_v1,66.08,150,6802,41,Remarketing_60dias,Estático,6º Lançamento | Leads
1668,2025 | Junho,Sábado,Final de Semana,Leads,2025-06-07,topfunnel_broad_tech_estatico_v3,25.45,64,5493,11,Broad_Tecnologia,Estático,6º Lançamento | Leads
2065,2025 | Junho,Sábado,Final de Semana,Leads,2025-06-07,topfunnel_interesses_programacao_video_v1,38.56,56,3296,6,Interesses_Programacao,Video,6º Lançamento | Leads
2664,2025 | Junho,Sábado,Final de Semana,Leads,2025-06-07,topfunnel_interesses_cloud_estatico_v3,10.44,6,627,1,Interesses_Cloud,Estático,6º Lançamento | Leads
2698,2025 | Junho,Sábado,Final de Semana,Leads,2025-06-07,topfunnel_broad_tech_video_v3,16.01,15,1581,3,Broad_Tecnologia,Video,6º Lançamento | Leads
2722,2025 | Junho,Sábado,Final de Semana,Leads,2025-06-07,topfunnel_interesses_programacao_video_v1,75.16,92,10336,8,Interesses_Programacao,Video,6º Lançamento | Leads
3109,2025 | Junho,Sábado,Final de Semana,Leads,2025-06-07,topfunnel_cargos_tech_video_v1,9.56,8,480,1,Cargos_Tecnologia,Video,6º Lançamento | Leads
3302,2025 | Junho,Sábado,Final de Semana,Leads,2025-06-07,topfunnel_interesses_cloud_video_v1,21.37,27,1130,3,Interesses_Cloud,Video,6º Lançamento | Leads
3374,2025 | Junho,Sábado,Final de Semana,Leads,2025-06-07,midfunnel_rmkt_60d_video_v2,11.66,13,1334,1,Remarketing_60dias,Video,6º Lançamento | Leads
3597,2025 | Junho,Sábado,Final de Semana,Leads,2025-06-07,midfunnel_rmkt_60d_estatico_v3,20.08,25,1326,3,Remarketing_60dias,Estático,6º Lançamento | Leads
4257,2025 | Junho,Sábado,Final de Semana,Leads,2025-06-07,topfunnel_cargos_tech_video_v2,17.62,22,1361,3,Cargos_Tecnologia,Video,6º Lançamento | Leads
4454,2025 | Junho,Sábado,Final de Semana,Leads,2025-06-07,topfunnel_interesses_cloud_estatico_v3,27.82,31,1913,1,Interesses_Cloud,Estático,6º Lançamento | Leads
4858,2025 | Junho,Sábado,Final de Semana,Leads,2025-06-07,topfunnel_interesses_programacao_estatico_v2,12.12,15,1471,3,Interesses_Programacao,Estático,6º Lançamento | Leads
5321,2025 | Junho,Sábado,Final de Semana,Leads,2025-06-07,topfunnel_broad_tech_video_v2,142.38,260,14180,53,Broad_Tecnologia,Video,6º Lançamento | Leads
5976,2025 | Junho,Sábado,Final de Semana,Leads,2025-06-07,topfunnel_cargos_tech_estatico_v1,11.77,10,905,2,Cargos_Tecnologia,Estático,6º Lançamento | Vendas
1134,2025 | Junho,Domingo,Final de Semana,Leads,2025-06-08,midfunnel_rmkt_60d_estatico_v2,41.28,50,2259,8,Remarketing_60dias,Estático,6º Lançamento | Leads
1469,2025 | Junho,Domingo,Final de Semana,Leads,2025-06-08,topfunnel_broad_tech_estatico_v3,9.94,10,670,,Broad_Tecnologia,Estático,6º Lançamento | Leads
4037,2025 | Junho,Domingo,Final de Semana,Leads,2025-06-08,topfunnel_interesses_programacao_video_v3,45.30,22,2910,2,Interesses_Programacao,Video,6º Lançamento | Leads
4175,2025 | Junho,Domingo,Final de Semana,Leads,2025-06-08,topfunnel_interesses_cloud_estatico_v2,57.38,56,2899,5,Interesses_Cloud,Estático,6º Lançamento | Leads
4217,2025 | Junho,Domingo,Final de Semana,Leads,2025-06-08,topfunnel_broad_tech_estatico_v2,5.26,8,509,1,Broad_Tecnologia,Estático,6º Lançamento | Leads
5041,2025 | Junho,Domingo,Final de Semana,Leads,2025-06-08,topfunnel_lal1_clientes_estatico_v2,34.97,17,2422,4,LookALike_Clientes_1,Estático,6º Lançamento | Leads
5073,2025 | Junho,Domingo,Final de Semana,Awareness,2025-06-08,topfunnel_broad_tech_video_v1,40.30,25,2462,1,Broad_Tecnologia,Video,6º Lançamento | Live
1087,2025 | Junho,Segunda-Feira,Dia útil,Leads,2025-06-09,topfunnel_cargos_tech_estatico_v2,32.16,17,1473,3,Cargos_Tecnologia,Estático,6º Lançamento | Leads
1160,2025 | Junho,Segunda-Feira,Dia útil,Leads,2025-06-09,topfunnel_broad_tech_video_v2,16.00,25,1170,1,Broad_Tecnologia,Video,6º Lançamento | Leads
1454,2025 | Junho,Segunda-Feira,Dia útil,Leads,2025-06-09,topfunnel_interesses_programacao_video_v1,24.18,17,1242,3,Interesses_Programacao,Video,6º Lançamento | Leads
2032,2025 | Junho,Segunda-Feira,Dia útil,Leads,2025-06-09,midfunnel_rmkt_60d_estatico_v2,62.17,57,3657,10,Remarketing_60dias,Estático,6º Lançamento | Leads
2050,2025 | Junho,Segunda-Feira,Dia útil,Leads,2025-06-09,midfunnel_rmkt_60d_estatico_v2,98.06,74,4866,8,Remarketing_60dias,Estático,6º Lançamento | Vendas
2883,2025 | Junho,Segunda-Feira,Dia útil,Leads,2025-06-09,topfunnel_lal1_clientes_video_v2,58.09,150,5521,37,LookALike_Clientes_1,Video,6º Lançamento | Leads
3040,2025 | Junho,Segunda-Feira,Dia útil,Leads,2025-06-09,midfunnel_rmkt_60d_estatico_v2,42.25,57,3216,18,Remarketing_60dias,Estático,6º Lançamento | Leads
4190,2025 | Junho,Segunda-Feira,Dia útil,Leads,2025-06-09,topfunnel_broad_tech_estatico_v3,14.07,36,2253,6,Broad_Tecnologia,Estático,6º Lançamento | Leads
4368,2025 | Junho,Segunda-Feira,Dia útil,Leads,2025-06-09,midfunnel_rmkt_60d_video_v3,60.83,27,2770,5,Remarketing_60dias,Video,6º Lançamento | Leads
5105,2025 | Junho,Segunda-Feira,Dia útil,Leads,2025-06-09,midfunnel_rmkt_60d_estatico_v2,29.78,35,1863,6,Remarketing_60dias,Estático,6º Lançamento | Leads
5505,2025 | Junho,Segunda-Feira,Dia útil,Leads,2025-06-09,topfunnel_lal1_clientes_video_v2,33.04,52,2284,6,LookALike_Clientes_1,Video,6º Lançamento | Leads
5635,2025 | Junho,Segunda-Feira,Dia útil,Leads,2025-06-09,topfunnel_broad_tech_video_v2,11.28,13,924,2,Broad_Tecnologia,Video,6º Lançamento | Leads
5723,2025 | Junho,Segunda-Feira,Dia útil,Leads,2025-06-09,topfunnel_broad_tech_estatico_v2,36.10,46,2190,6,Broad_Tecnologia,Estático,6º Lançamento | Leads
1082,2025 | Junho,Terça-Feira,Dia útil,Leads,2025-06-10,topfunnel_interesses_cloud_estatico_v3,78.90,65,4142,12,Interesses_Cloud,Estático,6º Lançamento | Vendas
1278,2025 | Junho,Terça-Feira,Dia útil,Leads,2025-06-10,topfunnel_lal1_clientes_estatico_v1,16.23,25,1634,4,LookALike_Clientes_1,Estático,6º Lançamento | Vendas
1420,2025 | Junho,Terça-Feira,Dia útil,Leads,2025-06-10,topfunnel_interesses_programacao_video_v1,101.88,51,8075,8,Interesses_Programacao,Video,6º Lançamento | Leads
1733,2025 | Junho,Terça-Feira,Dia útil,Leads,2025-06-10,topfunnel_lal1_clientes_video_v1,18.02,14,1181,3,LookALike_Clientes_1,Video,6º Lançamento | Leads
3347,2025 | Junho,Terça-Feira,Dia útil,Leads,2025-06-10,topfunnel_interesses_cloud_video_v3,4.51,7,446,,Interesses_Cloud,Video,6º Lançamento | Leads
3492,2025 | Junho,Terça-Feira,Dia útil,Leads,2025-06-10,topfunnel_interesses_cloud_estatico_v1,50.75,76,4121,17,Interesses_Cloud,Estático,6º Lançamento | Leads
4168,2025 | Junho,Terça-Feira,Dia útil,Awareness,2025-06-10,topfunnel_broad_tech_video_v2,98.91,49,8327,2,Broad_Tecnologia,Video,6º Lançamento | Live
4266,2025 | Junho,Terça-Feira,Dia útil,Leads,2025-06-10,topfunnel_interesses_cloud_video_v1,17.18,20,892,3,Interesses_Cloud,Video,6º Lançamento | Vendas
4739,2025 | Junho,Terça-Feira,Dia útil,Leads,2025-06-10,topfunnel_broad_tech_video_v2,51.04,82,4416,20,Broad_Tecnologia,Video,6º Lançamento | Leads
5145,2025 | Junho,Terça-Feira,Dia útil,Awareness,2025-06-10,topfunnel_broad_tech_video_v2,12.25,2,731,,Broad_Tecnologia,Video,6º Lançamento | Live
5341,2025 | Junho,Terça-Feira,Dia útil,Leads,2025-06-10,topfunnel_interesses_programacao_video_v1,21.41,42,3237,6,Interesses_Programacao,Video,6º Lançamento | Vendas
5759,2025 | Junho,Terça-Feira,Dia útil,Leads,2025-06-10,topfunnel_interesses_cloud_video_v1,40.55,127,6737,31,Interesses_Cloud,Video,6º Lançamento | Leads
5767,2025 | Junho,Terça-Feira,Dia útil,Leads,2025-06-10,topfunnel_broad_tech_video_v1,2.48,3,139,,Broad_Tecnologia,Video,6º Lançamento | Leads
5864,2025 | Junho,Terça-Feira,Dia útil,Leads,2025-06-10,topfunnel_interesses_programacao_video_v2,50.28,43,5964,2,Interesses_Programacao,Video,6º Lançamento | Leads
1503,2025 | Junho,Quarta-Feira,Dia útil,Leads,2025-06-11,topfunnel_broad_tech_estatico_v2,103.47,79,6308,9,Broad_Tecnologia,Estático,6º Lançamento | Leads
2056,2025 | Junho,Quarta-Feira,Dia útil,Leads,2025-06-11,topfunnel_cargos_tech_video_v2,50.98,31,2662,4,Cargos_Tecnologia,Video,6º Lançamento | Leads
2769,2025 | Junho,Quarta-Feira,Dia útil,Leads,2025-06-11,midfunnel_rmkt_60d_estatico_v2,0.00,,0,,Remarketing_60dias,Estático,6º Lançamento | Leads
3309,2025 | Junho,Quarta-Feira,Dia útil,Leads,2025-06-11,topfunnel_broad_tech_video_v2,77.74,57,5243,3,Broad_Tecnologia,Video,6º Lançamento | Leads
3797,2025 | Junho,Quarta-Feira,Dia útil,Leads,2025-06-11,topfunnel_cargos_tech_estatico_v2,55.90,43,3736,6,Cargos_Tecnologia,Estático,6º Lançamento | Leads
3892,2025 | Junho,Quarta-Feira,Dia útil,Leads,2025-06-11,topfunnel_interesses_programacao_estatico_v1,47.63,33,3033,5,Interesses_Programacao,Estático,6º Lançamento | Vendas
3894,2025 | Junho,Quarta-Feira,Dia útil,Leads,2025-06-11,midfunnel_rmkt_60d_video_v1,48.04,47,2200,12,Remarketing_60dias,Video,6º Lançamento | Leads
4185,2025 | Junho,Quarta-Feira,Dia útil,Leads,2025-06-11,topfunnel_broad_tech_video_v3,65.47,65,3010,6,Broad_Tecnologia,Video,6º Lançamento | Leads
4672,2025 | Junho,Quarta-Feira,Dia útil,Leads,2025-06-11,topfunnel_lal1_clientes_estatico_v1,22.10,21,1667,4,LookALike_Clientes_1,Estático,6º Lançamento | Leads
1028,2025 | Junho,Quinta-Feira,Dia útil,Leads,2025-06-12,topfunnel_broad_tech_estatico_v3,0.00,,0,,Broad_Tecnologia,Estático,6º Lançamento | Vendas
1578,2025 | Junho,Quinta-Feira,Dia útil,Leads,2025-06-12,topfunnel_interesses_programacao_estatico_v2,53.21,8,2500,,Interesses_Programacao,Estático,6º Lançamento | Vendas
3755,2025 | Junho,Quinta-Feira,Dia útil,Leads,2025-06-12,topfunnel_interesses_cloud_video_v1,39.54,46,2409,9,Interesses_Cloud,Video,6º Lançamento | Leads
4677,2025 | Junho,Quinta-Feira,Dia útil,Awareness,2025-06-12,topfunnel_interesses_programacao_video_v1,11.47,3,737,,Interesses_Programacao,Video,6º Lançamento | Live
4767,2025 | Junho,Quinta-Feira,Dia útil,Leads,2025-06-12,topfunnel_cargos_tech_estatico_v2,52.56,107,6481,18,Cargos_Tecnologia,Estático,6º Lançamento | Vendas
5665,2025 | Junho,Quinta-Feira,Dia útil,Awareness,2025-06-12,topfunnel_broad_tech_estatico_v1,12.64,7,671,,Broad_Tecnologia,Estático,6º Lançamento | Live
1074,2025 | Junho,Sexta-Feira,Dia útil,Awareness,2025-06-13,midfunnel_rmkt_60d_estatico_v1,40.87,38,4021,8,Remarketing_60dias,Estático,6º Lançamento | Live
1311,2025 | Junho,Sexta-Feira,Dia útil,Leads,2025-06-13,topfunnel_interesses_cloud_video_v1,39.63,63,3065,6,Interesses_Cloud,Video,6º Lançamento | Leads
1414,2025 | Junho,Sexta-Feira,Dia útil,Leads,2025-06-13,topfunnel_interesses_programacao_estatico_v2,39.78,34,1955,10,Interesses_Programacao,Estático,6º Lançamento | Leads
1486,2025 | Junho,Sexta-Feira,Dia útil,Leads,2025-06-13,topfunnel_interesses_cloud_video_v3,118.32,51,8059,7,Interesses_Cloud,Video,6º Lançamento | Leads
1729,2025 | Junho,Sexta-Feira,Dia útil,Leads,2025-06-13,midfunnel_rmkt_60d_estatico_v1,67.41,128,6187,30,Remarketing_60dias,Estático,6º Lançamento | Leads
1849,2025 | Junho,Sexta-Feira,Dia útil,Leads,2025-06-13,topfunnel_interesses_programacao_estatico_v1,81.85,56,4595,17,Interesses_Programacao,Estático,6º Lançamento | Leads
2310,2025 | Junho,Sexta-Feira,Dia útil,Leads,2025-06-13,midfunnel_rmkt_60d_video_v2,42.92,17,2617,2,Remarketing_60dias,Video,6º Lançamento | Vendas
2594,2025 | Junho,Sexta-Feira,Dia útil,Leads,2025-06-13,topfunnel_interesses_programacao_estatico_v2,45.66,40,2915,8,Interesses_Programacao,Estático,6º Lançamento | Leads
3435,2025 | Junho,Sexta-Feira,Dia útil,Leads,2025-06-13,topfunnel_broad_tech_estatico_v1,54.81,104,5513,11,Broad_Tecnologia,Estático,6º Lançamento | Vendas
3708,2025 | Junho,Sexta-Feira,Dia útil,Leads,2025-06-13,midfunnel_rmkt_60d_estatico_v2,29.29,48,2582,8,Remarketing_60dias,Estático,6º Lançamento | Leads
4886,2025 | Junho,Sexta-Feira,Dia útil,Leads,2025-06-13,topfunnel_cargos_tech_video_v1,26.89,8,1824,1,Cargos_Tecnologia,Video,6º Lançamento | Vendas
5914,2025 | Junho,Sexta-Feira,Dia útil,Leads,2025-06-13,topfunnel_lal1_clientes_video_v1,24.45,23,1756,3,LookALike_Clientes_1,Video,6º Lançamento | Leads
2129,2025 | Junho,Sábado,Final de Semana,Leads,2025-06-14,midfunnel_rmkt_60d_estatico_v1,18.19,25,1470,3,Remarketing_60dias,Estático,6º Lançamento | Vendas
2496,2025 | Junho,Sábado,Final de Semana,Leads,2025-06-14,topfunnel_interesses_programacao_estatico_v1,22.02,4,1206,,Interesses_Programacao,Estático,6º Lançamento | Leads
2539,2025 | Junho,Sábado,Final de Semana,Leads,2025-06-14,topfunnel_broad_tech_estatico_v2,16.68,4,776,,Broad_Tecnologia,Estático,6º Lançamento | Leads
2554,2025 | Junho,Sábado,Final de Semana,Leads,2025-06-14,topfunnel_interesses_programacao_video_v2,70.51,42,7006,4,Interesses_Programacao,Video,6º Lançamento | Leads
2662,2025 | Junho,Sábado,Final de Semana,Leads,2025-06-14,topfunnel_lal1_clientes_video_v1,38.74,39,1798,4,LookALike_Clientes_1,Video,6º Lançamento | Leads
3391,2025 | Junho,Sábado,Final de Semana,Leads,2025-06-14,topfunnel_lal1_clientes_estatico_v1,28.96,18,1698,2,LookALike_Clientes_1,Estático,6º Lançamento | Leads
4440,2025 | Junho,Sábado,Final de Semana,Leads,2025-06-14,topfunnel_lal1_clientes_video_v1,10.03,2,541,,LookALike_Clientes_1,Video,6º Lançamento | Leads
